Date,Open,High,Low,Close,Adj Close,Volume
2008-07-10,97.650002,99.900002,95.771255,97.076256,83.939278,5744755
2008-07-11,97.998756,99.900002,92.036255,92.745003,80.194138,6176101
2008-07-14,92.745003,93.375008,89.347504,90.697502,78.423721,3636790
2008-07-15,90.000008,92.227501,83.700005,85.095001,73.579407,6814737
2008-07-16,85.612503,86.771255,82.327507,83.317505,72.042450,4005848
2008-07-17,85.050003,87.750008,83.475006,85.545006,73.968491,6642475
2008-07-18,85.950005,87.727501,80.100006,82.406258,71.254524,10629212
2008-07-21,82.350006,85.691254,75.431252,83.936256,72.577461,8256479
2008-07-22,84.375008,89.550003,83.700005,88.830002,76.808945,5686861
2008-07-23,88.875008,93.150002,88.008751,91.766251,79.347847,6874999
2008-07-24,92.250008,92.925003,86.006256,91.732506,79.318657,6528261
2008-07-25,91.125008,94.500008,89.100006,91.642502,79.240845,4696413
2008-07-28,91.125008,93.150002,90.450005,91.755005,79.338127,2891773
2008-07-29,74.778755,91.350006,74.778755,90.596252,78.336166,1882759
2008-07-30,88.875008,95.625008,87.097504,95.096252,82.227211,3170964
2008-07-31,95.400002,99.787506,91.800003,93.465004,80.816711,11509181
2008-08-01,92.250008,97.920006,91.575005,97.616257,84.406197,4050017
2008-08-04,97.650002,99.900002,95.625008,97.076256,83.939278,2839617
2008-08-05,96.750008,101.250008,94.972504,100.698753,87.071541,6531235
2008-08-06,99.900002,104.625008,99.900002,101.947502,88.151306,5896999
2008-08-07,102.487503,103.680008,100.395004,101.160004,87.470390,5361244
2008-08-08,100.125008,102.375008,97.875008,98.471252,85.145477,2264662
2008-08-11,101.250008,101.250008,96.997505,99.607506,86.127983,2988968
2008-08-12,99.675003,101.452507,96.558754,97.492500,84.299187,3008030
2008-08-13,95.625008,98.505005,95.625008,97.346252,84.172737,2741213
2008-08-14,97.875008,99.675003,95.895004,96.615005,83.540428,5171497
2008-08-18,95.850006,98.910004,95.658752,97.200005,84.046265,3078742
2008-08-19,96.975006,97.875008,94.275002,97.301254,84.133812,1957937
