,Date,Infy_Open,Infy_High,Infy_Low,Infy_Close,Infy_Adj Close,Infy_Volume,Infy_%_Change,Infy_30-Day MA,Infy_Rolling Std,Infy_Upper Band,Infy_Lower Band,TCS_Open,TCS_High,TCS_Low,TCS_Close,TCS_Adj Close,TCS_Volume,TCS_%_Change,TCS_30-Day MA,TCS_Rolling Std,TCS_Upper Band,TCS_Lower Band,Wipro_Open,Wipro_High,Wipro_Low,Wipro_Close,Wipro_Adj Close,Wipro_Volume,Wipro_%_Change,Wipro_30-Day MA,Wipro_Rolling Std,Wipro_Upper Band,Wipro_Lower Band
2992,2016-06-24,594.0,599.5,580.0,597.275,490.01538,7808348,-0.014072242,607.9267,15.305495,638.53766,577.3157,1282.575,1296.6,1257.075,1286.975,1094.2903,3766586,-0.026990812,1291.1917,25.586632,1342.3649,1240.0184,207.4688,209.1563,205.23755,208.1813,201.41551,3605031,-0.015167653,204.93942,2.8299263,210.59927,199.27957
2993,2016-06-27,586.025,591.6,580.0,583.1,478.3857,5583778,-0.023732865,607.11334,15.963131,639.0396,575.1871,1273.5,1273.5,1241.325,1247.925,1061.087,4272566,-0.030342413,1290.27,26.64468,1343.5593,1236.9806,208.10631,208.10631,205.20006,205.50005,198.8214,2842505,-0.0128794415,205.02943,2.802341,210.63411,199.42474
2994,2016-06-28,581.4,586.25,577.55,579.575,475.49387,7655974,-0.006045214,606.195,16.736172,639.66736,572.72266,1247.925,1251.45,1229.2,1231.975,1047.5249,4499524,-0.0127812745,1288.4991,28.687218,1345.8737,1231.1248,204.35631,205.0313,202.9688,203.40005,196.78967,2647916,-0.010218932,205.05756,2.7808156,210.61919,199.49593
2995,2016-06-29,584.5,589.95,580.1,588.425,482.75452,5459150,0.015269768,605.645,17.04757,639.7401,571.54987,1237.5,1256.25,1232.65,1251.45,1064.0842,2531264,0.01580793,1287.6958,29.391144,1346.4781,1228.9136,204.15005,208.87505,203.25005,207.9563,201.19783,2496927,0.022400407,205.24506,2.7802923,210.80563,199.68446
2996,2016-06-30,590.25,592.25,583.975,585.4,480.2728,9346224,-0.005140781,605.0625,17.439528,639.9415,570.1835,1261.0,1281.45,1250.175,1276.55,1085.4263,5121812,0.020056814,1287.6317,29.41406,1346.4598,1228.8036,209.13756,210.8063,208.1438,209.23131,202.4314,3892615,0.006131139,205.43256,2.8546438,211.14185,199.72327
2997,2016-07-01,590.0,590.0,585.05,586.2,480.92908,3991912,0.0013665664,604.5758,17.763285,640.1024,569.04926,1281.0,1282.3,1247.175,1250.425,1063.2123,2197296,-0.020465316,1287.1575,29.90782,1346.9731,1227.3419,209.9063,211.87505,208.8938,209.58755,202.77608,1436471,0.0017026467,205.6263,2.9344056,211.49512,199.75749
2998,2016-07-04,588.1,597.3,588.1,591.975,485.66693,5381322,0.009851525,604.50836,17.80865,640.1256,568.89105,1258.0,1262.925,1241.0,1247.1,1060.3853,1883484,-0.0026591541,1287.2034,29.843119,1346.8895,1227.5171,210.75005,211.87505,210.00005,210.63756,203.79196,2652508,0.0050098537,205.89943,3.0083663,211.91615,199.88269
2999,2016-07-05,592.5,593.75,585.525,587.725,482.1802,3596416,-0.0071793576,604.30334,17.96994,640.2432,568.36346,1247.1,1248.525,1238.575,1242.65,1056.6018,1559748,-0.00356824,1287.4967,29.339615,1346.1759,1228.8174,210.6188,213.37505,208.5188,211.85631,204.9711,2415735,0.005786005,206.24068,3.0857008,212.41208,200.06927
3000,2016-07-07,584.35,585.5,577.5,578.625,474.7144,5954876,-0.0154833915,603.44666,18.571394,640.5895,566.3039,1243.85,1245.925,1212.5,1214.9,1033.0062,3316800,-0.022331309,1285.8859,31.93036,1349.7466,1222.0251,212.62505,212.98131,209.0813,209.85005,203.03003,3807009,-0.00946989,206.40942,3.1414177,212.69226,200.12659
3001,2016-07-08,581.5,583.5,576.75,579.1,475.1041,5551648,0.00082087016,602.18085,18.901709,639.98425,564.37744,1217.5,1221.025,1201.75,1213.3,1031.6458,2456356,-0.0013169602,1283.8508,34.530483,1352.9119,1214.7899,209.85005,211.29381,208.1438,210.6188,203.77382,2324188,0.0036633443,206.61818,3.2076573,213.0335,200.20287
3002,2016-07-11,583.7,589.35,580.0,587.525,482.01608,6668882,0.014548521,600.9733,18.63144,638.2362,563.71045,1215.0,1235.9,1213.5,1232.075,1047.6097,1543632,0.015474245,1282.0425,35.79385,1353.6302,1210.4548,211.87505,214.12505,210.9938,213.3188,206.75418,2754551,0.0128193535,206.9113,3.4054847,213.72227,200.10033
3003,2016-07-12,590.0,590.175,584.0,588.275,482.63156,6197368,0.0012765414,599.4558,17.696054,634.84796,564.0637,1235.85,1237.5,1217.925,1232.475,1047.9501,1465536,0.00032467587,1279.185,36.226974,1351.6389,1206.7311,212.43755,214.46255,211.87505,214.05005,207.46292,1749450,0.003427954,207.16943,3.6432238,214.45587,199.88298
3004,2016-07-13,590.0,597.9,587.6,596.9,489.7075,5275420,0.01466151,598.5417,17.064123,632.6699,564.4134,1239.0,1249.625,1225.625,1246.55,1059.918,2102300,0.01142017,1277.9133,36.69329,1351.2999,1204.5267,215.21255,216.67505,213.67505,215.23131,208.60782,2819191,0.005518611,207.52568,3.8916883,215.30905,199.7423
3005,2016-07-14,597.5,598.025,582.0,588.125,482.5084,7413328,-0.014700995,597.17584,16.149172,629.4742,564.8775,1243.0,1264.5,1235.5,1260.95,1072.1617,2699988,0.011551804,1276.0525,36.06468,1348.1819,1203.9231,213.5813,215.23131,212.06255,213.97505,207.39021,1356988,-0.005836772,207.72693,4.0659294,215.85878,199.59506
3006,2016-07-15,594.75,594.95,526.0,536.275,439.96976,61484126,-0.08816149,594.0258,18.425436,630.8767,557.175,1258.5,1263.9,1213.275,1222.675,1039.6174,8336366,-0.030354021,1272.6392,36.11075,1344.8607,1200.4177,213.71255,215.58755,207.45006,207.93755,201.53851,9140101,-0.028215934,207.90318,3.9512525,215.80568,200.00067
3007,2016-07-18,538.625,542.45,527.575,540.975,443.82565,14332824,0.00876407,590.94336,19.316313,629.5759,552.3107,1223.5,1234.5,1215.3,1216.725,1034.5579,2598850,-0.0048664385,1269.3708,36.599464,1342.5698,1196.1719,207.56255,207.73131,204.30005,206.98131,200.61171,4392393,-0.004598679,208.04256,3.8371353,215.71683,200.36829
3008,2016-07-19,544.3,545.0,537.05,543.475,445.87674,10404644,0.004621286,587.94666,19.479322,626.90533,548.98804,1213.75,1236.4,1213.75,1233.1,1048.4813,2362896,0.013458259,1266.9325,36.494328,1339.9211,1193.9438,204.37505,207.6563,204.00005,205.9688,199.63034,7438840,-0.004891804,208.21942,3.6002018,215.41983,201.01903
3009,2016-07-20,535.0,544.95,535.0,541.55,444.29752,9822896,-0.0035419993,585.0417,19.689417,624.4205,545.66284,1225.0,1251.25,1224.075,1247.475,1060.7042,2815252,0.0116576115,1264.6625,35.46789,1335.5983,1193.7267,194.25005,202.9688,194.25005,202.0688,195.85039,25388649,-0.018934878,208.20692,3.6215343,215.45,200.96385
3010,2016-07-21,539.5,543.6,537.8,539.95,442.98477,8668002,-0.0029544383,582.405,20.266033,622.9371,541.8729,1244.75,1259.75,1232.225,1253.025,1065.4232,2527148,0.0044490257,1262.8783,34.624355,1332.1271,1193.6296,202.08755,204.30005,202.08755,203.25005,196.99525,3851740,0.0058457516,208.17442,3.662642,215.49971,200.84914
3011,2016-07-22,535.0,539.95,533.35,536.225,439.92862,9386538,-0.0068988535,580.5208,21.837744,624.1963,536.84534,1249.45,1262.0,1246.0,1257.55,1069.2705,1517216,0.0036112806,1261.8425,34.290768,1330.4241,1193.261,202.50005,202.87505,200.62505,201.6563,195.45056,3665012,-0.007841326,208.0863,3.7887115,215.66373,200.50888
3012,2016-07-25,531.5,541.625,531.5,540.425,443.37448,8469552,0.007832556,578.85834,22.938337,624.735,532.9816,1256.0,1281.6,1252.9,1279.475,1090.732,1688796,0.017434636,1261.8959,34.3178,1330.5315,1193.2603,201.63754,203.88754,200.62505,203.5688,197.30418,1954271,0.009483988,208.05505,3.8229697,215.70099,200.40912
3013,2016-07-26,535.175,544.95,535.175,544.35,446.59467,7189610,0.0072627803,577.32166,23.667576,624.6568,529.9865,1279.475,1284.0,1266.5,1276.3,1088.0254,2311290,-0.0024814296,1261.9891,34.354233,1330.6976,1193.2808,203.25005,206.5313,202.8563,204.78755,198.48549,4376102,0.005986919,208.1163,3.7524278,215.62115,200.61145
3014,2016-07-27,542.35,548.25,539.275,542.675,445.22043,7431820,-0.0030770425,575.8275,24.406252,624.64,527.015,1277.5,1290.2,1272.5,1288.775,1098.6603,1750510,0.009774328,1262.7008,34.69022,1332.0813,1193.3204,204.78755,207.2813,203.4563,205.9313,199.594,3767543,0.0055850707,208.19193,3.6817698,215.55547,200.82838
3015,2016-07-28,542.7,543.475,537.025,538.75,442.00027,11258562,-0.007232668,573.9533,25.035856,624.025,523.8816,1290.25,1314.775,1288.525,1309.625,1116.4346,4632080,0.016178135,1263.7408,35.632755,1335.0063,1192.4753,205.23755,208.7813,204.00005,207.67505,201.28407,3063732,0.008467601,208.2763,3.6382544,215.55281,200.99979
3016,2016-07-29,536.3,538.375,533.25,536.925,440.50296,8156784,-0.0033874933,572.08417,25.650528,623.3852,520.7831,1307.0,1317.45,1299.5,1309.65,1116.456,2488084,1.910776e-05,1264.7576,36.511833,1337.7811,1191.7339,207.11255,207.37505,203.4938,204.3938,198.10384,3717561,-0.015799925,208.21568,3.6886334,215.59294,200.83841
3017,2016-08-01,535.75,543.925,534.175,542.625,445.1794,9096662,0.010616031,570.5133,25.972315,622.45795,518.5687,1316.0,1362.5,1316.0,1354.125,1154.3701,3961704,0.033959437,1266.5183,39.487442,1345.4932,1187.5435,204.3938,210.6563,204.37505,209.13756,202.70163,6061851,0.023208918,208.2863,3.685209,215.65672,200.91588
3018,2016-08-02,539.95,542.5,537.5,541.9,444.58466,6822502,-0.0013360535,568.43085,25.66648,619.7638,517.0979,1351.45,1357.85,1344.9,1349.6,1150.5126,2578162,-0.003341659,1267.1833,40.73555,1348.6544,1185.7123,209.25005,209.62505,205.50005,206.10005,199.75758,3108164,-0.0145239625,208.19318,3.7045763,215.60233,200.78403
3019,2016-08-03,542.825,543.25,535.15,542.45,445.0358,7213460,0.0010149252,566.4108,25.22887,616.8686,515.95306,1343.0,1349.5,1324.525,1328.15,1132.2268,2294702,-0.015893564,1267.2683,40.864105,1348.9966,1185.5402,205.50005,208.1813,205.05005,205.48131,199.15787,3851959,-0.0030021535,208.03006,3.7129228,215.4559,200.6042
3020,2016-08-04,543.2,543.45,535.025,535.9,439.66202,4237278,-0.0120748235,564.2825,25.01165,614.3058,514.2592,1335.0,1341.475,1318.125,1326.0,1130.3939,1415416,-0.001618811,1267.0076,40.447483,1347.9025,1186.1125,205.42505,207.00005,204.5063,205.57506,199.24873,3066052,0.00045624588,207.84319,3.6898603,215.2229,200.46346
3021,2016-08-05,536.0,536.725,530.0,534.0,438.10327,5609968,-0.0035454822,561.88916,24.32778,610.54474,513.2336,1336.95,1342.15,1316.0,1324.55,1129.1581,1868484,-0.0010934774,1267.0701,40.537815,1348.1456,1185.9944,204.73131,207.18755,204.60005,205.20006,198.88528,1554311,-0.0018241513,207.63693,3.6576998,214.95233,200.32153
3022,2016-08-08,534.5,540.5,531.275,539.35,442.49246,4643064,0.010018682,559.9583,23.713371,607.3851,512.5316,1320.0,1334.0,1314.525,1324.75,1129.3284,2058244,0.00015095768,1268.3292,41.746082,1351.8213,1184.837,204.8438,207.3188,204.8438,205.87505,199.53947,2734255,0.0032894143,207.56006,3.6700788,214.9002,200.2199
3023,2016-08-09,538.5,542.25,535.75,541.7,444.42044,7192664,0.0043571633,558.5783,23.524086,605.6265,511.53015,1329.0,1329.9,1289.425,1325.1,1129.6267,2261914,0.0002641827,1270.9017,42.809677,1356.521,1185.2823,205.38756,207.18755,204.86255,206.7563,200.39363,2338458,0.0042805383,207.60193,3.6528904,214.90771,200.29614
3024,2016-08-10,538.0,543.95,537.6,541.175,443.98965,5576454,-0.0009692154,557.29834,23.386526,604.0714,510.52527,1325.5,1341.0,1324.0,1337.7,1140.368,2062078,0.009508697,1274.4258,43.834137,1362.0941,1186.7576,206.25005,206.62505,202.5188,203.4938,197.23152,1684887,-0.015779432,207.60506,3.64921,214.90347,200.30663
3025,2016-08-11,540.85,547.5,537.625,538.675,441.93872,5038552,-0.004619578,555.64,22.861214,601.3624,509.91757,1332.775,1357.5,1332.775,1354.95,1155.0739,2233138,0.012895268,1277.8759,45.98376,1369.8434,1185.9083,202.83755,205.3313,202.50005,203.62505,197.35873,1332802,0.00064493855,207.46068,3.7198305,214.90034,200.02101
3026,2016-08-12,537.525,539.4,530.0,531.275,435.8677,7449928,-0.013737345,553.8358,22.56543,598.9667,508.705,1352.5,1372.4,1351.025,1369.225,1167.2423,2327358,0.010535463,1280.965,48.911358,1378.7877,1183.1423,202.68755,206.06255,202.68755,203.9063,197.63133,2081735,0.0013812152,207.28317,3.7592661,214.80171,199.76465
3027,2016-08-16,521.0,529.025,514.0,525.9,431.45795,16429408,-0.01011717,551.8258,22.266819,596.3595,507.2922,1369.0,1370.0,1336.925,1345.85,1147.3156,3183754,-0.017071702,1284.1459,49.948643,1384.0431,1184.2485,203.9063,204.75005,200.55005,201.18755,194.99625,2469532,-0.01333333,207.00317,3.892189,214.78755,199.2188
3028,2016-08-17,524.975,526.325,515.25,516.65,423.86908,6599316,-0.017588895,549.315,21.825943,592.96686,505.66312,1349.5,1349.5,1309.0,1312.275,1118.6938,1848566,-0.024947025,1286.3184,49.698544,1385.7155,1186.9213,201.26254,201.8063,197.47505,197.92505,191.83415,2650228,-0.016216198,206.57942,4.1652985,214.91002,198.24883
3029,2016-08-18,518.25,519.55,510.75,511.7,419.80786,8434000,-0.009580977,546.7808,21.625084,590.031,503.53067,1317.5,1328.775,1315.05,1319.275,1124.6613,1292064,0.005334248,1288.8726,49.344643,1387.5618,1190.1832,198.7313,198.7688,196.20004,196.91255,190.8528,2425866,-0.0051155575,206.0813,4.3994546,214.8802,197.2824
3030,2016-08-19,515.0,519.5,509.225,510.65,418.94644,5686016,-0.0020520187,544.515,21.734327,587.98364,501.04636,1320.0,1323.225,1300.0,1301.75,1109.7211,2416244,-0.013283829,1291.7675,47.36301,1386.4935,1197.0415,197.58755,198.67505,194.6438,195.03755,189.03552,2751892,-0.009521993,205.58755,4.776913,215.14137,196.03372
3031,2016-08-22,509.0,515.0,504.55,507.725,416.54678,10253518,-0.0057279705,542.13586,21.724466,585.5848,498.68692,1294.0,1297.225,1268.15,1274.35,1086.3633,2265274,-0.021048607,1293.8025,45.134426,1384.0714,1203.5337,194.25005,195.00005,192.93755,193.31255,187.36359,2711428,-0.008844482,205.01068,5.1766276,215.36394,194.65742
3032,2016-08-23,510.05,521.0,510.05,519.825,426.4739,7406138,0.02383181,539.87915,20.317682,580.5145,499.2438,1272.475,1302.475,1270.1,1300.525,1108.6768,1503374,0.02053992,1296.0842,43.61078,1383.3058,1208.8625,193.2188,195.18755,193.12505,194.85005,188.85376,3078009,0.007953472,204.39505,5.2521596,214.89937,193.89073
3033,2016-08-24,523.5,531.025,523.5,528.7,433.7551,6129966,0.017073054,537.8933,18.228384,574.3501,501.43655,1294.9,1301.0,1284.525,1286.025,1096.316,1116878,-0.011149343,1297.8691,41.98299,1381.8352,1213.9032,195.03755,195.75005,193.8938,194.8688,188.87196,2793567,9.624324e-05,203.75568,5.2035685,214.16281,193.34854
3034,2016-08-25,527.5,528.8,516.05,518.075,425.03812,4796562,-0.020096462,535.2658,14.785605,564.83704,505.6946,1290.0,1294.85,1263.0,1275.525,1087.3649,1939690,-0.008164694,1298.835,41.08536,1381.0057,1216.6643,195.37505,195.4688,188.3438,189.00005,183.18379,12899031,-0.030116463,202.8813,5.4086113,213.69852,192.06407
3035,2016-08-26,518.0,523.0,508.525,510.125,418.51575,6881054,-0.015345291,532.66583,11.707617,556.08105,509.2506,1279.9,1286.275,1258.6,1262.475,1076.2401,1250314,-0.010231119,1298.8859,41.037785,1380.9614,1216.8103,189.00005,189.7688,183.00005,183.75005,178.09537,8849285,-0.02777777,201.8738,6.0481434,213.9701,189.77751
3036,2016-08-29,508.8,515.0,505.5,511.4,419.5618,5220282,0.0024993757,531.8367,12.308624,556.4539,507.21942,1267.475,1267.475,1233.375,1250.275,1065.8397,1488728,-0.009663519,1299.8058,39.552856,1378.9115,1220.7001,184.12505,184.3313,178.91254,179.55005,174.02461,13588332,-0.02285712,200.92755,7.18125,215.29005,186.56505
3037,2016-08-30,516.225,522.5,512.5,520.2,426.7814,4375438,0.0172077,531.14417,12.361063,555.8663,506.42203,1255.0,1274.9,1250.625,1272.075,1084.4238,1444026,0.017436106,1301.6509,36.734314,1375.1195,1228.1823,179.58754,183.9188,179.30629,183.5438,177.89545,12082786,0.022243068,200.1463,7.752145,215.65059,184.64201
3038,2016-08-31,518.55,522.875,513.9,517.925,424.91498,11139814,-0.004373364,530.2925,12.362371,555.0173,505.56775,1275.0,1275.0,1250.425,1255.65,1070.4219,3231668,-0.012911918,1302.4025,35.492973,1373.3884,1231.4165,184.42505,186.00005,182.3438,184.36879,178.69505,7496072,0.004494824,199.4263,8.18378,215.79385,183.05875
3039,2016-09-01,519.0,520.225,516.0,518.775,425.61243,2877826,0.0016412338,529.5333,12.346506,554.2263,504.84033,1262.45,1267.475,1243.525,1253.75,1068.802,1345736,-0.0015131796,1302.6117,35.17518,1372.962,1232.2614,183.63754,183.63754,180.56255,181.4813,175.89642,5302436,-0.015661528,198.74005,8.794915,216.32988,181.15022
3040,2016-09-02,519.525,520.0,513.1,515.925,423.27414,3332592,-0.00549378,528.7325,12.426459,553.58545,503.87958,1256.0,1259.7,1248.025,1257.4,1071.9137,1742330,0.0029112853,1302.7574,34.970985,1372.6995,1232.8156,181.50005,182.0813,179.73755,181.35005,175.76923,4305604,-0.00072316546,198.01006,9.3019285,216.6139,179.40619
3041,2016-09-06,519.125,524.45,517.8,522.5,428.66846,8215044,0.012744124,528.275,12.39371,553.06244,503.48758,1259.95,1260.075,1240.0,1242.025,1058.8066,2239066,-0.012227613,1302.24,35.768803,1373.7776,1230.7024,181.87505,182.02504,180.00005,181.08754,175.51479,4245526,-0.001447543,197.32443,9.770159,216.86475,177.7841
3042,2016-09-07,524.0,529.5,522.0,527.175,432.50394,7425470,0.008947345,527.8333,12.180048,552.1934,503.47324,1249.85,1249.85,1211.5,1220.275,1040.2653,3854040,-0.017511724,1300.2667,38.589798,1377.4463,1223.087,182.92505,183.6563,180.0188,180.6563,175.09682,5726531,-0.0023814118,196.56067,10.153238,216.86716,176.2542
3043,2016-09-08,522.5,522.5,512.0,518.825,425.65344,9092774,-0.015839098,526.9825,11.874177,550.73083,503.23416,1180.0,1180.0,1142.375,1161.05,989.77655,7021516,-0.04853412,1296.425,46.069706,1388.5645,1204.2856,178.87505,179.86879,176.32504,177.7313,172.26183,5945929,-0.016190983,195.6588,10.589556,216.8379,174.47969
3044,2016-09-09,518.5,520.5,513.275,517.75,424.77142,5053438,-0.0020720128,526.1517,11.607315,549.3663,502.93704,1164.85,1183.325,1160.025,1176.225,1002.7129,2742438,0.013070002,1292.6733,51.029873,1394.733,1190.6136,179.10004,181.12505,177.86255,180.24379,174.69699,5056553,0.014136492,194.80255,10.767327,216.3372,173.2679
3045,2016-09-12,512.625,529.0,512.625,527.0,432.36035,6203096,0.017865766,525.76,11.363224,548.48645,503.03357,1168.5,1181.975,1162.0,1179.525,1005.5264,2024454,0.0028056265,1288.3367,54.919495,1398.1757,1178.4977,178.05005,181.27504,177.05629,180.15004,174.60612,5034214,-0.0005201289,193.88506,10.805276,215.4956,172.27449
3046,2016-09-14,526.975,528.9,520.325,522.8,428.91455,5152418,-0.007969663,525.2892,11.175739,547.6406,502.93768,1181.0,1188.8,1155.0,1164.225,992.4833,2069858,-0.012971364,1283.4891,59.222805,1401.9348,1165.0436,181.68755,181.8563,178.44379,179.2688,173.75201,4913193,-0.0048917057,193.04755,10.935586,214.91872,171.17638
3047,2016-09-15,522.8,523.4,517.675,521.1,427.51987,4701722,-0.0032517444,524.57166,10.705447,545.98254,503.16077,1169.975,1171.05,1158.375,1163.475,991.8439,2818964,-0.0006442054,1277.1342,61.564457,1400.2631,1154.0052,179.92505,179.92505,177.8438,179.4188,173.8974,4838990,0.00083669886,192.05693,10.772633,213.60219,170.51166
3048,2016-09-16,524.5,532.25,519.05,530.075,434.88312,9949384,0.017223252,524.1775,10.253587,544.6847,503.67032,1168.35,1188.0,1160.0,1180.85,1006.65576,4358004,0.014933712,1271.5092,62.41834,1396.3458,1146.6725,180.48755,180.86255,179.25005,179.77504,174.2427,6162142,0.0019855613,191.17943,10.660875,212.50117,169.85767
3049,2016-09-19,523.0,534.45,520.675,530.6,435.31384,5809154,0.000990358,523.78253,9.740828,543.26416,504.30084,1182.5,1213.5,1175.0,1205.725,1027.8612,2802546,0.021065334,1267.4283,62.5893,1392.6069,1142.2498,180.00005,180.7313,178.57504,179.9813,174.44258,5649961,0.0011472838,190.32942,10.496555,211.32254,169.3363
3050,2016-09-20,526.65,528.575,522.875,525.075,430.78107,4214004,-0.010412673,523.4217,9.473299,542.3683,504.47507,1205.5,1208.45,1192.7,1203.25,1025.7513,1184552,-0.002052687,1263.3367,62.640507,1388.6177,1138.0557,180.93755,180.93755,179.28754,180.3938,174.84239,2914660,0.0022919383,189.49005,10.239045,209.96814,169.01196
3051,2016-09-21,527.0,530.625,525.525,527.875,433.07822,4231532,0.0053325486,523.2175,9.301908,541.8213,504.61368,1203.85,1212.0,1200.35,1206.7,1028.6926,1678020,0.002867194,1259.4083,62.364017,1384.1364,1134.6803,181.1063,181.68755,180.0938,181.4438,175.86008,4334308,0.0058206157,188.69817,9.895017,208.4882,168.90814
3052,2016-09-22,529.5,530.5,526.0,529.4,434.32935,3629514,0.002888987,522.88586,8.874422,540.6347,505.137,1212.625,1214.0,1185.55,1189.0,1013.6039,2857574,-0.014668063,1254.8833,62.384342,1379.652,1130.1146,181.87505,181.95004,179.85004,180.6563,175.09682,3816516,-0.00434022,187.85754,9.446504,206.75055,168.96454
3053,2016-09-23,528.5,529.4,520.0,521.275,427.6634,5205294,-0.015347563,522.205,8.13384,538.47266,505.93732,1191.0,1201.925,1185.575,1199.05,1022.17096,1800726,0.008452523,1250.6816,61.7335,1374.1487,1127.2147,181.2188,181.38754,179.6438,180.07504,174.53345,6150441,-0.0032174522,186.96817,8.842552,204.65327,169.28307
3054,2016-09-26,521.375,522.0,515.5,517.95,424.93555,6371798,-0.006378614,521.43085,7.3317585,536.09436,506.76733,1200.55,1209.55,1197.5,1200.55,1023.45013,1753476,0.0012509903,1246.11,60.124504,1366.359,1125.861,180.15004,180.37505,178.53754,179.73755,174.20634,5969619,-0.0018741853,186.1763,8.362281,202.90086,169.45174
3055,2016-09-27,517.525,524.95,516.675,519.875,426.51486,6525660,0.0037165517,520.8042,6.571003,533.94617,507.66217,1200.55,1224.0,1200.55,1218.05,1038.3679,2038792,0.014576652,1241.5466,56.67519,1354.8971,1128.1963,180.1313,181.87505,179.62505,181.57504,175.98729,4939142,0.010223206,185.4413,7.7201266,200.88155,170.00104
3056,2016-09-28,520.0,521.15,516.625,519.475,426.1867,5434708,-0.0007694619,520.4108,6.2688365,532.9485,507.87317,1215.5,1218.75,1207.6,1211.525,1032.8059,1731328,-0.0053569432,1236.29,51.50186,1339.2937,1133.2863,181.65004,181.76254,180.1313,181.38754,175.80557,2122514,-0.0010326309,184.69067,6.915709,198.5221,170.85925
3057,2016-09-29,522.475,522.475,512.0,514.6,422.18707,8902638,-0.009384475,520.0342,6.267127,532.5684,507.4999,1217.5,1228.25,1209.8,1218.9,1039.0929,3603958,0.0060873693,1232.0583,47.22748,1326.5133,1137.6034,181.38754,181.4813,176.25005,177.07504,171.62578,13175538,-0.023775062,183.88692,6.306686,196.50029,171.27354
3058,2016-09-30,515.55,521.95,515.55,518.025,424.9971,6502354,0.0066557485,520.08,6.2465186,532.57306,507.58698,1218.525,1224.9,1211.55,1215.4,1036.1093,2175364,-0.0028714414,1228.8292,44.80324,1318.4357,1139.2227,177.37505,180.00005,177.37505,179.6063,174.07913,5608486,0.014294787,183.27629,5.7641077,194.8045,171.74808
3059,2016-10-03,517.75,520.0,513.05,519.05,425.838,3656160,0.0019785995,520.325,6.0474753,532.4199,508.23004,1225.0,1228.825,1200.55,1205.85,1027.9683,1818880,-0.007857535,1225.0483,41.577236,1308.2028,1141.8939,180.00005,180.03755,177.86255,179.6063,174.07913,2668343,0.0,182.69942,5.189715,193.07886,172.31999
3060,2016-10-04,520.0,525.7,519.15,524.6,430.39133,5066586,0.010692589,520.79,5.8095336,532.40906,509.17093,1210.0,1212.525,1199.0,1202.575,1025.1763,1780718,-0.0027159473,1221.7426,39.139618,1300.0217,1143.4633,179.62505,181.8563,179.62505,180.67505,175.115,3547988,0.0059505487,182.22067,4.646295,191.51326,172.92809
3061,2016-10-05,524.6,524.925,518.5,520.75,427.23273,2307574,-0.0073388796,521.2242,5.2602024,531.74457,510.70377,1204.0,1207.7,1188.05,1193.175,1017.16296,1176354,-0.00781648,1219.0366,38.171253,1295.3792,1142.6942,180.67505,181.18129,178.74379,179.8313,174.29723,3769183,-0.004669986,181.7713,4.163366,190.09802,173.44456
3062,2016-10-06,522.5,522.5,512.975,513.7,421.44876,3721882,-0.013538143,521.02,5.432428,531.8848,510.15515,1197.5,1201.2,1186.375,1194.375,1018.1855,2267572,0.0010056789,1215.4983,35.15804,1285.8145,1145.1823,180.00005,180.22505,178.8938,179.25005,173.73383,3698007,-0.0032322127,181.2513,3.3726368,187.99657,174.50603
3063,2016-10-07,514.975,516.9,505.05,506.275,415.35715,6288558,-0.014453996,520.2725,5.864848,532.0022,508.54282,1194.0,1194.0,1179.1,1183.9,1009.2557,1816512,-0.008770257,1212.0941,32.969856,1278.0339,1146.1544,179.25005,179.88754,178.35004,178.8563,173.35222,2783148,-0.0021966689,180.71754,2.2098408,185.13722,176.29787
3064,2016-10-10,508.5,515.875,505.0,514.975,422.49475,5413170,0.0171843,520.1692,5.931829,532.03284,508.3055,1184.95,1193.45,1177.525,1190.15,1014.5837,1202142,0.005279162,1209.2483,30.927301,1271.1029,1147.3937,178.95004,179.9063,178.53754,178.87505,173.37039,1769002,0.00010484954,180.38005,1.5865412,183.55313,177.20695
3065,2016-10-13,510.7,529.0,510.7,526.175,431.6834,9778690,0.021748653,520.70416,5.7144985,532.1332,509.27518,1181.65,1184.95,1160.45,1164.45,992.6747,5173334,-0.021593977,1205.9808,30.28142,1266.5437,1145.418,178.87505,179.62505,177.90004,179.3438,173.82474,3664679,0.0026205443,180.23317,1.4629446,183.15906,177.30728
3066,2016-10-14,526.45,541.35,498.125,513.575,421.34622,33461690,-0.02394636,520.7767,5.6051354,531.98694,509.5664,1157.5,1193.5,1145.5,1183.1,1008.57367,7741214,0.016016167,1203.7417,29.362837,1262.4673,1145.016,179.17505,180.45004,177.86255,178.12505,172.64345,3442097,-0.006795607,180.18567,1.50832,183.20232,177.16904
3067,2016-10-17,517.475,520.9,508.675,511.2,419.39774,8014858,-0.0046244464,520.4767,5.871581,532.21985,508.7335,1184.45,1187.9,1172.2,1181.225,1006.9754,2728346,-0.0015848195,1200.7134,26.63,1253.9734,1147.4534,178.1438,178.36879,176.85004,177.05629,171.6076,4149196,-0.006000032,179.96942,1.4749513,182.91933,177.01952
3068,2016-10-18,515.0,520.25,513.65,519.525,426.22775,6388134,0.016285235,520.53,5.854847,532.2397,508.8203,1188.0,1207.85,1177.4,1200.1,1023.06616,2128632,0.015979175,1198.8617,24.52657,1247.9148,1149.8085,177.41254,181.53755,177.37505,181.0313,175.46028,2900671,0.022450522,179.85817,1.2386141,182.3354,177.38094
